"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","commissioner","join_provider_purchaser_date","left_provider_purchaser_date","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","provider_purchaser","null_8","prescribing_setting","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"FY1 6JW","P81115","BLOOMFIELD MEDICAL CENTRE","Y62","Q84","BLOOMFIELD MEDICAL CENTRE","118-120 BLOOMFIELD ROAD","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 344544",,,,"0",,"00R",,"4",,"FY1  6JW","198001",,"3313","4347","E99999999","325","E06000009","E05001661","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFW02","LTFW02","1","00EYMA","E00064285","Q84","Y51","E01012743","5","E02002647","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331366","434741","E00064285","E01012743","E02002647","E56000018","E54000048","0101000020E6100000C37D0337625908C0A0F82E23F7E64A40"
"FY1 6JX","Y03117","ADHD CLINIC","Y62","Q84","(SPA) BLACKPOOL STADIUM","SEASIDERS WAY","BLACKPOOL","","","20100720",,"A","B","00R","20130401",,"01253 651974",,,,"0",,"00R",,"9",,"FY1  6JX","200407",,"3310","4348","E99999999","325","E06000009","E05001645","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA03","LTFA03","1","00EYMA","E00063883","Q84","Y51","E01012674","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331046","434865","E00063883","E01012674","E02002645","E56000018","E54000048","0101000020E61000005BF2CAD6636308C01D9D36431AE74A40"
"FY1 6JX","Y03811","BLACKPOOL LOCALITY CHS","Y62","Q84","BLACKPOOL STADIUM","SEASIDER'S WAY","BLACKPOOL","","","20130401",,"A","B","00R","20130401",,"01253 651685",,,,"0",,"00R",,"9",,"FY1  6JX","200407",,"3310","4348","E99999999","325","E06000009","E05001645","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA03","LTFA03","1","00EYMA","E00063883","Q84","Y51","E01012674","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331046","434865","E00063883","E01012674","E02002645","E56000018","E54000048","0101000020E61000005BF2CAD6636308C01D9D36431AE74A40"
"FY1 6JX","Y04224","LANCASHIRE NORTH LOCALITY","Y62","Q84","NHS COMMUNITY SERVICES","STADIUM,SEASIDERS WAY","BLACKPOOL","LANCASHIRE","","20130501",,"A","B","01K","20130501",,"01253 651685",,,,"0",,"01K",,"9",,"FY1  6JX","200407",,"3310","4348","E99999999","325","E06000009","E05001645","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA03","LTFA03","1","00EYMA","E00063883","Q84","Y51","E01012674","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331046","434865","E00063883","E01012674","E02002645","E56000018","E54000048","0101000020E61000005BF2CAD6636308C01D9D36431AE74A40"
"FY1 6JX","Y02157","PIER SCHEME","Y62","Q84","C/O PRIMARY CARE DEPT","BLACKPOOL STADIUM","BLACKPOOL","","","20080220",,"A","B","00R","20130401",,"01253 305895",,,,"0",,"00R",,"0",,"FY1  6JX","200407",,"3310","4348","E99999999","325","E06000009","E05001645","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA03","LTFA03","1","00EYMA","E00063883","Q84","Y51","E01012674","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331046","434865","E00063883","E01012674","E02002645","E56000018","E54000048","0101000020E61000005BF2CAD6636308C01D9D36431AE74A40"
"FY1 9NP","Y05788","COMPASS MEDICAL PRACTICE","Y62","Q84","PO BOX 1371","BLACKPOOL","","","","20170601",,"A","B","00R","20170601",,"0300 1237799",,,,"0",,"NV6",,"0",,"FY1  9NP","201903",,"3308","4363","E99999999","325","E06000009","E05001659","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT01","LTFT01","1","00EYMT","E00064231","Q84","Y51","E01012737","5","E02002642","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","330861","436347","E00064231","E01012737","E02002642","E56000018","E54000048","0101000020E6100000D8FAE132D36908C02E3A4EDBCDE84A40"
"FY2 0BG","Y02598","TRINITY HOSPICE","Y62","Q84","TRINITY HOSPICE","LOW MOOR ROAD","BLACKPOOL","LANCASHIRE","","20090121",,"A","B","00R","20130401",,"01253 358881",,,,"0",,"00R",,"13",,"FY2  0BG","198604",,"3325","4389","E99999999","325","E06000009","E05001649","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFH04","LTFH04","1","00EYMH","E00063990","Q84","Y51","E01012692","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332505","438959","E00063990","E01012692","E02002636","E56000018","E54000048","0101000020E610000043A8155BDE3708C09647F918D6EB4A40"
"FY2 0BG","Y05324","TRINITY HOSPICE COMMUNITY","Y62","Q84","LOW MOOR ROAD","BISPHAM","BLACKPOOL","LANCASHIRE","","20160201",,"A","B","02M","20160201",,"01253 358881",,,,"0",,"02M",,"13",,"FY2  0BG","198604",,"3325","4389","E99999999","325","E06000009","E05001649","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFH04","LTFH04","1","00EYMH","E00063990","Q84","Y51","E01012692","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332505","438959","E00063990","E01012692","E02002636","E56000018","E54000048","0101000020E610000043A8155BDE3708C09647F918D6EB4A40"
"FY2 0JG","Y05453","BLACKPOOL EXTENSIVE CARE SERVICE","Y62","Q84","MOOR PARK HEALTH CENTRE","BRISTOL AVENUE","BLACKPOOL","","","20160601",,"A","B","00R","20160601",,"01253 951400",,,,"0",,"00R",,"0",,"FY2  0JG","198001",,"3321","4397","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL10","LTFL10","1","00EYML","E00064059","Q84","Y51","E01012705","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332107","439753","E00064059","E01012705","E02002636","E56000018","E54000048","0101000020E6100000C991324A9D4408C07DC7BF33BEEC4A40"
"FY2 0JG","P81722","ASHFIELD MEDICAL CENTRE","Y54","Q84","MOOR PK HLTH/LEISURE CTR","BRISTOL AVENUE","BLACKPOOL","LANCASHIRE","","19870119","20180131","C","B","00R","20130401","20180131","01253 956030",,,,"0",,"00R",,"4",,"FY2  0JG","198001",,"3321","4397","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL10","LTFL10","1","00EYML","E00064059","Q84","Y51","E01012705","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332107","439753","E00064059","E01012705","E02002636","E56000018","E54000048","0101000020E6100000C991324A9D4408C07DC7BF33BEEC4A40"
"FY2 0JG","P81681","NORTH SHORE SURGERY","Y62","Q84","MOOR PARK HLTH & LEISURE","BRISTOL AVENUE, BISPHAM","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 957666",,,,"0",,"00R",,"4",,"FY2  0JG","198001",,"3321","4397","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL10","LTFL10","1","00EYML","E00064059","Q84","Y51","E01012705","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332107","439753","E00064059","E01012705","E02002636","E56000018","E54000048","0101000020E6100000C991324A9D4408C07DC7BF33BEEC4A40"
"FY2 0JG","P81072","GLENROYD MEDICAL CENTRE","Y62","Q84","MOOR PARK HLTH & LEIS CTR","BRISTOL AVENUE, BISPHAM","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 953500",,,,"0",,"00R",,"4",,"FY2  0JG","198001",,"3321","4397","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL10","LTFL10","1","00EYML","E00064059","Q84","Y51","E01012705","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332107","439753","E00064059","E01012705","E02002636","E56000018","E54000048","0101000020E6100000C991324A9D4408C07DC7BF33BEEC4A40"
"FY3 7EN","P81066","LAYTON MEDICAL CENTRE","Y62","Q84","LAYTON MEDICAL CENTRE","200 KINGSCOTE DRIVE","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 951955",,,,"0",,"00R",,"4",,"FY3  7EN","198001",,"3324","4372","E99999999","325","E06000009","E05001653","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFM06","LTFM06","1","00EYMM","E00064092","Q84","Y51","E01012707","5","E02002639","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332480","437285","E00064092","E01012707","E02002639","E56000018","E54000048","0101000020E610000046749369E43708C08478270DE9E94A40"
"FY3 7RW","P81713","THE SURGERY DINMORE","Y62","Q84","DINMORE AVENUE","GRANGE PARK","BLACKPOOL","","","19840618",,"D","B","00R","20130401",,"01253 951952",,,,"1",,"00R",,"4",,"FY3  7RW","198001",,"3331","4374","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ11","LTFQ11","1","00EYMQ","E00064145","Q84","Y51","E01012720","5","E02002639","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333184","437435","E00064145","E01012720","E02002639","E56000018","E54000048","0101000020E6100000DB63FEE90E2208C0075F2C3518EA4A40"
"FY3 8NR","A99961","LANCASHIRE BCSC","Y62","Q84","VICTORIA HOSPITAL","WHINNEY HEYS ROAD","","BLACKPOOL","LANCASHIRE","20180401",,"A","B","00R","20180401",,"01253 300000",,,,"0",,"RXL",,"0",,"FY3  8NR","198803",,"3332","4365","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ15","LTFQ15","1","00EYMQ","E00064146","Q84","Y51","E01012722","5","E02002641","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333221","436515","E00064146","E01012722","E02002641","E56000018","E54000048","0101000020E6100000E33181557F2008C05D4BA47309E94A40"
"FY3 8NR","Y00301","URGENT CARE CTR (FCMS) OOH","Y62","Q84","WHINNEY HEYS ROAD","BLACKPOOL","LANCASHIRE","","","20031201",,"A","B","00R","20130401",,"0300 1231144",,,,"0",,"00R",,"2",,"FY3  8NR","198803",,"3332","4365","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ15","LTFQ15","1","00EYMQ","E00064146","Q84","Y51","E01012722","5","E02002641","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333221","436515","E00064146","E01012722","E02002641","E56000018","E54000048","0101000020E6100000E33181557F2008C05D4BA47309E94A40"
"FY3 8NR","Y03534","DVT/PCAU SERVICE","Y62","Q84","URGENT CARE CTR","WHINNEY HEYS ROAD","BLACKPOOL","","","20120404",,"A","B","00R","20130401",,"0300 1231144",,,,"0",,"00R",,"0",,"FY3  8NR","198803",,"3332","4365","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ15","LTFQ15","1","00EYMQ","E00064146","Q84","Y51","E01012722","5","E02002641","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333221","436515","E00064146","E01012722","E02002641","E56000018","E54000048","0101000020E6100000E33181557F2008C05D4BA47309E94A40"
"FY3 8NX","P81172","NEWTON DRIVE HEALTH CENTRE","Y62","Q84","NEWTON DRIVE HEALTH CTR","NEWTON DRIVE","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 955717",,,,"0",,"00R",,"4",,"FY3  8NX","198001",,"3333","4370","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ11","LTFQ11","1","00EYMQ","E00064147","Q84","Y51","E01012722","5","E02002641","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333325","437030","E00064147","E01012722","E02002641","E56000018","E54000048","0101000020E610000033CDDFD77D1D08C0AFD2B38AA1E94A40"
"FY3 9ES","Y00494","S.H. SERVICES","Y54","Q73","150-158 WHITEGATE DRIVE","BLACKPOOL","","","","20040501","20150930","C","B","00R","20140401","20150930","01253 953040",,,,"0",,"RXL",,"0",,"FY3  9ES","198001",,"3319","4356","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG18","LTFG18","1","00EYMG","E00064229","Q84","Y51","E01012734","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331980","435668","E00064229","E01012734","E02002643","E56000018","E54000048","0101000020E6100000C662F59DB64608C02CC0BBC10AE84A40"
"FY3 9ES","Y02854","GP LED HEALTH CENTRE","Y62","Q84","GP LED HEALTH CENTRE","WHITEGATE HC,WHITEGATE DR","BLACKPOOL","LANCASHIRE","","20091001",,"A","B","00R","20130401",,"01253 953953",,,,"0",,"00R",,"4",,"FY3  9ES","198001",,"3319","4356","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG18","LTFG18","1","00EYMG","E00064229","Q84","Y51","E01012734","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331980","435668","E00064229","E01012734","E02002643","E56000018","E54000048","0101000020E6100000C662F59DB64608C02CC0BBC10AE84A40"
"FY3 9ES","Y00890","CHILD & ADOLESCENT MENTAL HEALTH SERVICE","Y62","Q84","CAMHS, WHITEGATE HC","150-158 WHITEGATE DRIVE","BLACKPOOL","","","20050101",,"A","B","00R","20130401",,"01253 957160",,,,"0",,"00R",,"9",,"FY3  9ES","198001",,"3319","4356","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG18","LTFG18","1","00EYMG","E00064229","Q84","Y51","E01012734","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331980","435668","E00064229","E01012734","E02002643","E56000018","E54000048","0101000020E6100000C662F59DB64608C02CC0BBC10AE84A40"
"FY3 9ES","Y03327","VIRGIN CARE BLACKPOOL DERMATOLOGY","Y62","Q84","WHITEGATE HEALTH CENTRE","WHITEGATE DRIVE","BLACKPOOL","","","20110328",,"A","B","00R","20130401",,"01253 400261",,,,"0",,"00R",,"0",,"FY3  9ES","198001",,"3319","4356","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG18","LTFG18","1","00EYMG","E00064229","Q84","Y51","E01012734","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331980","435668","E00064229","E01012734","E02002643","E56000018","E54000048","0101000020E6100000C662F59DB64608C02CC0BBC10AE84A40"
"FY3 9ES","P81054","MARTON MEDICAL PRACTICE","Y62","Q84","WHITEGATE HEALTH CENTRE","WHITEGATE DRIVE","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 953070",,,,"0",,"00R",,"4",,"FY3  9ES","198001",,"3319","4356","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG18","LTFG18","1","00EYMG","E00064229","Q84","Y51","E01012734","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331980","435668","E00064229","E01012734","E02002643","E56000018","E54000048","0101000020E6100000C662F59DB64608C02CC0BBC10AE84A40"
"FY3 9HG","P81799","TOWER PROJECT","Y54","Q73","HOPE HOUSE","162 WHITEGATE DRIVE","BLACKPOOL","","","20030101","20160229","C","B","00R","20141201","20160229","01253 651440",,,,"0",,"AKQ",,"0",,"FY3  9HG","199606","200203","3320","4355","E99999999","325","E06000009","E05001660","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFU04","LTFU04","1","00EYMU","E00064246","Q84","Y51","E01012740","5","E02002644","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332089","435583","E00064246","E01012740","E02002644","E56000018","E54000048","0101000020E610000085510801494308C0DBE0C831F2E74A40"
"FY3 9JL","Y03446","HUB YOUNG PEOPLES CLINIC","Y54","Q73","WHITEGATE MANOR","261 WHITEGATE DRIVE","BLACKPOOL","LANCASHIRE","","20111014","20160229","C","B","00R","20141201","20160229","01253 476010",,,,"0",,"AKQ",,"0",,"FY3  9JL","198001",,"3321","4351","E99999999","325","E06000009","E05001660","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFU11","LTFU11","1","00EYMU","E00064251","Q84","Y51","E01012740","5","E02002644","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332152","435100","E00064251","E01012740","E02002644","E56000018","E54000048","0101000020E610000033A5798E1B4108C04E28623C64E74A40"
"FY4 1TJ","P81684","HARROWSIDE MEDICAL CENTRE","Y54","Q84","HARROWSIDE SURGERY","STH SHORE PCC LYTHAM RD","BLACKPOOL","","","19740401","20181130","C","B","00R","20130401","20181130","01253 955755",,,,"0",,"00R",,"4",,"FY4  1TJ","201103",,"3310","4321","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR05","LTFR05","1","00EYMR","E00064182","Q84","Y51","E01012725","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331082","432184","E00064182","E01012725","E02002651","E56000018","E54000048","0101000020E6100000B61D20680A6108C0B78925F304E44A40"
"FY4 1TJ","P81074","HIGHFIELD SURGERY","Y62","Q84","SOUTH SHORE PRIMARY CC","LYTHAM ROAD","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 953950",,,,"0",,"00R",,"4",,"FY4  1TJ","201103",,"3310","4321","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR05","LTFR05","1","00EYMR","E00064182","Q84","Y51","E01012725","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331082","432184","E00064182","E01012725","E02002651","E56000018","E54000048","0101000020E6100000B61D20680A6108C0B78925F304E44A40"
"FY4 1TJ","P81159","STONYHILL MEDICAL PRACTICE","Y62","Q84","SOUTH SHORE PRIMARY CC","LYTHAM ROAD","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 956655",,,,"0",,"00R",,"4",,"FY4  1TJ","201103",,"3310","4321","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR05","LTFR05","1","00EYMR","E00064182","Q84","Y51","E01012725","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331082","432184","E00064182","E01012725","E02002651","E56000018","E54000048","0101000020E6100000B61D20680A6108C0B78925F304E44A40"
"FY4 1TJ","P81629","SOUTH SHORE PRIMARY CARE CENTRE","Y54","Q73","SOUTH SHORE PRIMARY CC","LYTHAM ROAD","BLACKPOOL","LANCASHIRE","","19740401","20150930","C","B","00R","20130401","20150930","01253 957600",,,,"0",,"00R",,"0",,"FY4  1TJ","201103",,"3310","4321","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR05","LTFR05","1","00EYMR","E00064182","Q84","Y51","E01012725","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331082","432184","E00064182","E01012725","E02002651","E56000018","E54000048","0101000020E6100000B61D20680A6108C0B78925F304E44A40"
"FY4 2EF","P81081","ARNOLD MEDICAL CENTRE","Y62","Q84","ARNOLD MEDICAL CENTRE","204 ST ANNE'S ROAD","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 951950",,,,"0",,"00R",,"4",,"FY4  2EF","198001",,"3317","4330","E99999999","325","E06000009","E05001651","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFK02","LTFK02","1","00EYMK","E00064039","Q84","Y51","E01012702","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331712","433096","E00064039","E01012702","E02002651","E56000018","E54000048","0101000020E610000083C4EDBBE04D08C030C6003B14E54A40"
"FY4 2RH","Y02016","ASSURA MACCLESFIELD LLP","Y54","Q75","UNIT 8, CALDER COURT","AMY JOHNSON WAY","BLACKPOOL","","","20070601","20170731","C","B","01C","20130401","20170731","01253 400261",,,,"0",,"01C",,"9",,"FY4  2RH","200707",,"3323","4314","E99999999","325","E06000009","E05001658","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFS10","LTFS10","1","00EYMS","E00064206","Q84","Y51","E01012731","5","E02002650","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332350","431475","E00064206","E01012731","E02002650","E56000018","E54000048","0101000020E61000000D3EC48D513908C03D09CAA039E34A40"
"FY4 3AD","P81016","WATERLOO MEDICAL CENTRE","Y62","Q84","WATERLOO MEDICAL CENTRE","178 WATERLOO ROAD","BLACKPOOL","LANCASHIRE","","19740401",,"A","B","00R","20130401",,"01253 344219",,,,"0",,"00R",,"4",,"FY4  3AD","198001",,"3315","4342","E99999999","325","E06000009","E05001661","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFW08","LTFW08","1","00EYMW","E00064270","Q84","Y51","E01012745","5","E02002647","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331509","434225","E00064270","E01012745","E02002647","E56000018","E54000048","0101000020E6100000280B0BBEB35408C04A6770CF5FE64A40"
"FY4 4EW","Y03017","PDS MEDICAL OOH","Y62","Q84","NEWFIELD HOUSE","VICARAGE LANE","BLACKPOOL","LANCASHIRE","","20100331",,"A","B","01K","20130401",,"01524 400571",,,,"0",,"01K",,"2",,"FY4  4EW","198001",,"3326","4339","E99999999","325","E06000009","E05001648","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFF10","LTFF10","1","00EYMF","E00063959","Q84","Y51","E01012685","5","E02002648","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332690","433914","E00063959","E01012685","E02002648","E56000018","E54000048","0101000020E61000009EEA8FD8D82F08C03381DE4909E64A40"
"FY4 4NG","P81754","VICARAGE LANE SURGERY","Y54","Q84","VICARAGE LANE SURGERY","189 VICARAGE LANE","BLACKPOOL","LANCASHIRE","","19920801","20180930","C","B","00R","20130401","20180930","01253 838997",,,,"0",,"00R",,"4",,"FY4  4NG","198510",,"3326","4338","E99999999","325","E06000009","E05001650","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFJ12","LTFJ12","1","00EYMJ","E00064014","Q84","Y51","E01012697","5","E02002648","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332682","433859","E00064014","E01012697","E02002648","E56000018","E54000048","0101000020E6100000089F3D33123008C03D16080FF9E54A40"
