"id","names_uri","name1","name1_lang","name2","name2_lang","type","local_type","geometry_x","geometry_y","most_detail_view_res","least_detail_view_res","mbr_xmin","mbr_ymin","mbr_xmax","mbr_ymax","postcode_district","postcode_district_uri","populated_place","populated_place_uri","populated_place_type","district_borough","district_borough_uri","district_borough_type","county_unitary","county_unitary_uri","county_unitary_type","region","region_uri","country","country_uri","related_spatial_object","same_as_dbpedia","same_as_geonames","geom"
"osgb4000000074562951","http://data.ordnancesurvey.co.uk/id/4000000074562951","Pudding Pie Nook",,"",,"populatedPlace","Hamlet","354041","435493","5000","25000","353810","435231","354310","435731","PR3","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR3",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000005118D09C8C9805C0558F829826E84A40"
"osgb4000000074579617","http://data.ordnancesurvey.co.uk/id/4000000074579617","Medlar",,"",,"populatedPlace","Hamlet","341750","435596","5000","25000","341538","435285","342038","435962","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000831AE84ED81607C01BB3137D1CE84A40"
"osgb4000000074550074","http://data.ordnancesurvey.co.uk/id/4000000074550074","Pippin Street",,"",,"populatedPlace","Hamlet","359108","424659","5000","25000","358906","424290","359406","424790","PR6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR6",,,,"Chorley","http://data.ordnancesurvey.co.uk/id/7000000000004768","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000037848E0502F804C09137E0DDBDDB4A40"
"osgb4000000074575242","http://data.ordnancesurvey.co.uk/id/4000000074575242","Haighton Green",,"",,"populatedPlace","Hamlet","356576","434704","5000","25000","356327","434561","357416","435179","PR2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR2",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000077C5684C7A4905C0D53FEB6445E74A40"
"osgb4000000074578555","http://data.ordnancesurvey.co.uk/id/4000000074578555","Thistleton",,"",,"populatedPlace","Hamlet","340577","437945","5000","25000","340198","437475","340811","438053","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000088E4F296413C07C04F8417DDCBEA4A40"
"osgb4000000074562750","http://data.ordnancesurvey.co.uk/id/4000000074562750","Haighton Top",,"",,"populatedPlace","Hamlet","355137","434349","5000","25000","355000","434004","355581","434512","PR2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR2",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000079BCCC9B1E7605C025651AD6D8E64A40"
"osgb4000000074549712","http://data.ordnancesurvey.co.uk/id/4000000074549712","Lower Copthurst",,"",,"populatedPlace","Hamlet","359592","421332","5000","25000","359160","421168","359660","421668","PR6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR6",,,,"Chorley","http://data.ordnancesurvey.co.uk/id/7000000000004768","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000492E821819E804C019B76D49EBD74A40"
"osgb4000000074579257","http://data.ordnancesurvey.co.uk/id/4000000074579257","Hall Cross",,"",,"populatedPlace","Hamlet","342418","430275","5000","25000","342183","429938","342683","430676","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Hall_Cross","","0101000020E61000004E85E2BF070007C0CEE640FCFFE14A40"
"osgb4000000074574976","http://data.ordnancesurvey.co.uk/id/4000000074574976","Elston",,"",,"populatedPlace","Hamlet","359699","432378","5000","25000","359493","432113","360204","432671","BB2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BB2",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000AFE577ABBCE704C071F2E0A4A0E44A40"
"osgb4000000074330465","http://data.ordnancesurvey.co.uk/id/4000000074330465","Bolton Houses",,"",,"populatedPlace","Hamlet","344353","434172","5000","25000","344175","433549","344675","434748","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000298965EA5CC506C00FA1498082E64A40"
"osgb4000000074579493","http://data.ordnancesurvey.co.uk/id/4000000074579493","Kirkham",,"",,"populatedPlace","Town","342686","432145","26000","2000000","340238","430397","344200","432739","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Kirkham,_Lancashire","http://sws.geonames.org/2645280","0101000020E6100000ECFB8AF56AF806C0936A39A427E44A40"
"osgb4000000074579374","http://data.ordnancesurvey.co.uk/id/4000000074579374","Lower Bartle",,"",,"populatedPlace","Hamlet","349773","433685","5000","25000","348459","433014","349790","433818","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000E4904A11AF1C06C0CDB75B3105E64A40"
"osgb4000000074579255","http://data.ordnancesurvey.co.uk/id/4000000074579255","Freckleton",,"",,"populatedPlace","Town","343049","429041","15000","2000000","341917","427694","343929","429976","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Freckleton","http://sws.geonames.org/2649083","0101000020E610000085B8A518F6EB06C0C14017DE96E04A40"
"osgb4000000074574696","http://data.ordnancesurvey.co.uk/id/4000000074574696","Preston",,"",,"populatedPlace","City","354046","429582","63000","9000000","348888","428210","358649","434039","PR1","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR1",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Preston,_Lancashire","http://sws.geonames.org/2639912","0101000020E6100000A7DBB7AA959605C035C251D859E14A40"
"osgb4000000074579380","http://data.ordnancesurvey.co.uk/id/4000000074579380","Black Pole",,"",,"populatedPlace","Hamlet","348893","436246","5000","25000","348681","435947","349181","436447","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000009E23DA1FEA3806C0A6CC1991F4E84A40"
"osgb4000000074579376","http://data.ordnancesurvey.co.uk/id/4000000074579376","Moor Side",,"",,"populatedPlace","Hamlet","349524","435745","5000","25000","348873","435604","349663","436104","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000003A6FFE3D1E2506C0B3D4400D63E84A40"
"osgb4000000074330476","http://data.ordnancesurvey.co.uk/id/4000000074330476","Woodsfold",,"",,"populatedPlace","Hamlet","347414","436917","5000","25000","346929","436316","347742","437040","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Wyre","http://data.ordnancesurvey.co.uk/id/7000000000004922","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000547BC1B2276706C0799D1553B5E94A40"
"osgb4000000074551200","http://data.ordnancesurvey.co.uk/id/4000000074551200","Leyland",,"",,"populatedPlace","Town","354177","421644","39000","2000000","350650","420425","356701","424521","PR25","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR25",,,,"South Ribble","http://data.ordnancesurvey.co.uk/id/7000000000004834","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Leyland,_Lancashire","http://sws.geonames.org/2644547","0101000020E6100000A845F5181A9005C0F645567D38D84A40"
"osgb4000000074550072","http://data.ordnancesurvey.co.uk/id/4000000074550072","Thorpe Green",,"",,"populatedPlace","Hamlet","359053","423792","5000","25000","358694","423457","359336","423961","PR6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR6",,,,"Chorley","http://data.ordnancesurvey.co.uk/id/7000000000004768","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000E3485DA77AF904C075F1D063BEDA4A40"
"osgb4000000074578554","http://data.ordnancesurvey.co.uk/id/4000000074578554","Elswick Leys",,"",,"populatedPlace","Hamlet","342379","437643","5000","25000","342120","437517","342620","438017","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"Fylde","http://data.ordnancesurvey.co.uk/id/7000000000004985","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000010F5EEE4110407C02E4DC99779EA4A40"
"osgb4000000074543372","http://data.ordnancesurvey.co.uk/id/4000000074543372","Bottom of Hutton",,"",,"populatedPlace","Hamlet","347108","427226","5000","25000","346591","426966","348584","427520","PR4","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR4",,,,"South Ribble","http://data.ordnancesurvey.co.uk/id/7000000000004834","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000005D1E5652436D06C0A7E16C698EDE4A40"
"osgb4000000074330519","http://data.ordnancesurvey.co.uk/id/4000000074330519","Brook",,"",,"populatedPlace","Hamlet","356846","438101","5000","25000","356666","437913","357166","438413","PR3","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR3",,,,"Preston","http://data.ordnancesurvey.co.uk/id/7000000000004853","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000746529670F4205C096A6AC892EEB4A40"
"osgb4000000074542594","http://data.ordnancesurvey.co.uk/id/4000000074542594","Top o' th' Lane",,"",,"populatedPlace","Hamlet","359449","423033","5000","25000","359243","422904","359743","423404","PR6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR6",,,,"Chorley","http://data.ordnancesurvey.co.uk/id/7000000000004768","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000055D8873FFDEC04C048AE5EE0DFD94A40"
