"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","null_1","organisation_sub_type_code","parent_organisation_code","null_2","null_3","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","gor_code","null_8","null_9","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"BB5 6AS","RXR6L","WOMEN'S HEALTH - AVH","Y62","Q84","ACCRINGTON VICTORIA HOSPITAL","HAYWOOD ROAD","","ACCRINGTON","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB5  6AS","198001",,"3759","4293","E10000017","323","E07000120","E05005214","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFK09","LYFK09","1","30UGFK","E00127181","Q84","Y51","E01025057","5","E02005215","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","375907","429310","E00127181","E01025057","E02005215","E56000018","E54000048","0101000020E6100000716BD55974EF02C02A98930B3AE14A40"
"BB5 6AS","RXR6D","MEDICINE - AVH","Y62","Q84","ACCRINGTON VICTORIA HOSPITAL","HAYWOOD ROAD","","ACCRINGTON","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB5  6AS","198001",,"3759","4293","E10000017","323","E07000120","E05005214","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFK09","LYFK09","1","30UGFK","E00127181","Q84","Y51","E01025057","5","E02005215","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","375907","429310","E00127181","E01025057","E02005215","E56000018","E54000048","0101000020E6100000716BD55974EF02C02A98930B3AE14A40"
"BB5 6AS","RXR6G","PAEDIATRICS - AVH","Y62","Q84","ACCRINGTON VICTORIA HOSPITAL","HAYWOOD ROAD","","ACCRINGTON","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB5  6AS","198001",,"3759","4293","E10000017","323","E07000120","E05005214","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFK09","LYFK09","1","30UGFK","E00127181","Q84","Y51","E01025057","5","E02005215","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","375907","429310","E00127181","E01025057","E02005215","E56000018","E54000048","0101000020E6100000716BD55974EF02C02A98930B3AE14A40"
"BB6 7ED","RXR76","MIDWIFERY CLINIC","Y62","Q84","153 ST. HUBERTS ROAD","GREAT HARWOOD","","BLACKBURN","LANCASHIRE","20101001",,,"","RXR",,,,,,,"0",,"B",,,,"BB6  7ED","198001",,"3732","4318","E10000017","323","E07000120","E05005215","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFL10","LYFL10","1","30UGFL","E00127186","Q84","Y51","E01025060","5","E02005212","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","373249","431862","E00127186","E01025060","E02005212","E56000018","E54000048","0101000020E6100000CB746CB3794203C03833915E25E44A40"
"BB6 7JQ","RXRC6","GREAT HARWOOD CHILDREN'S CENTRE","Y62","Q84","RUSHTON STREET","GREAT HARWOOD","","BLACKBURN","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB6  7JQ","198001",,"3729","4319","E10000017","323","E07000120","E05005216","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFN11","LYFN11","1","30UGFN","E00127221","Q84","Y51","E01025065","5","E02005212","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","372937","431991","E00127221","E01025065","E02005212","E56000018","E54000048","0101000020E6100000C7E55814324C03C0F4F8A4D44AE44A40"
"BB6 7QR","RXRC7","GREAT HARWOOD HEALTH CENTRE","Y62","Q84","WATER STREET","GREAT HARWOOD","","BLACKBURN","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB6  7QR","198001",,"3735","4325","E10000017","323","E07000120","E05005216","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFN05","LYFN05","1","30UGFN","E00127201","Q84","Y51","E01025066","5","E02005212","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","373504","432524","E00127201","E01025066","E02005212","E56000018","E54000048","0101000020E6100000A4332FC2AA3A03C0153FB9C3E8E44A40"
"BB6 7QR","RW5QK","GREAT HARWOOD HEALTH CENTRE","Y62","Q84","WATER STREET","GREAT HARWOOD","","BLACKBURN","LANCASHIRE","20151001",,,"","RW5",,,,,,,"0",,"B",,,,"BB6  7QR","198001",,"3735","4325","E10000017","323","E07000120","E05005216","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UGFN05","LYFN05","1","30UGFN","E00127201","Q84","Y51","E01025066","5","E02005212","N01","N51","Q13","5G7","Y42","E14000758","Y1701","5NH","373504","432524","E00127201","E01025066","E02005212","E56000018","E54000048","0101000020E6100000A4332FC2AA3A03C0153FB9C3E8E44A40"
"BB6 8AD","RXL0C","LANCASHIRE BOWEL SCREENING PROGRAMME - KEMPLE VIEW MENTAL HEALTH UNIT","Y62","Q84","LONGSIGHT ROAD","LANGHO","","BLACKBURN","LANCASHIRE","20180401",,,"","RXL",,,,,,,"0",,"B",,,,"BB6  8AD","198001",,"3692","4342","E10000017","323","E07000124","E05012003","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFC02","MCFC02","1","30ULFC","E00128575","Q84","Y51","E01025333","8","E02005276","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","369267","434213","E00128575","E01025333","E02005276","E56000018","E54000048","0101000020E6100000B43F2E8BB7BE03C014A57486D2E64A40"
"BB7 1EL","RXR62","RIBBLESDALE CHILDRENS CENTRE","Y62","Q84","QUEENS ROAD","","","CLITHEROE","LANCASHIRE","20110401",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  1EL","198001",,"3744","4413","E10000017","323","E07000124","E05012013","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFR03","MCFR03","1","30ULFR","E00128580","Q84","Y51","E01025335","5","E02005272","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374418","441385","E00128580","E01025335","E02005272","E56000018","E54000048","0101000020E61000001D1B3EBAC51F03C0610FD2E91BEF4A40"
"BB7 2AL","RX7C3","CLITHEROE AMBULANCE STATION","Y62","Q83","PRINCESS AVENUE","","","CLITHEROE","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"BB7  2AL","198001",,"3746","4423","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM07","MCFM07","1","30ULFM","E00128627","Q84","Y51","E01025345","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374603","442312","E00128627","E01025345","E02005271","E56000018","E54000048","0101000020E6100000F94897332B1A03C0880465382DF04A40"
"BB7 2BL","RW5AH","JOINT DIVISIONAL HEADQUARTERS","Y62","Q84","PIMLICO ROAD","","","CLITHEROE","LANCASHIRE","20020401",,,"","RW5",,,,,,,"0",,"B",,,,"BB7  2BL","198001","201706","3745","4424","E10000017","323","E07000124","E05012019","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM03","MCFM03","1","30ULFM","E00128639","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374596","442442","E00128639","E01025347","E02005271","E56000018","E54000048","0101000020E6100000532DD6B1681A03C0C32CB07E53F04A40"
"BB7 2BL","RW5YX","RIBBLE VALLEY CMHT","Y62","Q84","MARSHWAY","OFF PIMLICO ROAD","","CLITHEROE","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"BB7  2BL","198001","201706","3745","4424","E10000017","323","E07000124","E05012019","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM03","MCFM03","1","30ULFM","E00128639","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374596","442442","E00128639","E01025347","E02005271","E56000018","E54000048","0101000020E6100000532DD6B1681A03C0C32CB07E53F04A40"
"BB7 2JG","RW5QL","CLITHEROE HEALTH CENTRE","Y62","Q84","RAILWAY VIEW ROAD","","","CLITHEROE","LANCASHIRE","20151001",,,"","RW5",,,,,,,"0",,"B",,,,"BB7  2JG","198001",,"3742","4420","E10000017","323","E07000124","E05012018","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM06","MCFM06","1","30ULFM","E00128635","Q84","Y51","E01025344","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374245","442044","E00128635","E01025344","E02005271","E56000018","E54000048","0101000020E61000001032DD26462503C02D6932B6DDEF4A40"
"BB7 2JG","RXRH1","CLITHEROE HEALTH CENTRE","Y62","Q84","RAILWAY VIEW ROAD","","","CLITHEROE","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  2JG","198001",,"3742","4420","E10000017","323","E07000124","E05012018","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM06","MCFM06","1","30ULFM","E00128635","Q84","Y51","E01025344","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374245","442044","E00128635","E01025344","E02005271","E56000018","E54000048","0101000020E61000001032DD26462503C02D6932B6DDEF4A40"
"BB7 2JW","RXR23","CLITHEROE PHYSIOTHERAPY CENTRE","Y62","Q84","NEW MARKET STREET","","","CLITHEROE","LANCASHIRE","20030401",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  2JW","198001",,"3742","4419","E10000017","323","E07000124","E05012015","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFK01","MCFK01","1","30ULFK","E00128600","Q84","Y51","E01025338","5","E02005272","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","374274","441918","E00128600","E01025338","E02005272","E56000018","E54000048","0101000020E61000008262F257592403C0AD1DB6A6B8EF4A40"
"BB7 3EP","RXRF4","SLAIDBURN HEALTH CENTRE","Y62","Q84","TOWNEND","SLAIDBURN","","CLITHEROE","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  3EP","198001",,"3709","4524","E10000017","323","E07000124","E05012002","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFE05","MCFE05","1","30ULFE","E00128516","Q84","Y51","E01025320","7","E02005270","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","370970","452451","E00128516","E01025320","E02005270","E56000018","E54000048","0101000020E6100000650ECF6B508D03C0B9C0E2E8D0FB4A40"
"BB7 4HU","RW41W","GISBURN LODGE","Y62","Q75","GISBURN PARK ESTATE","GISBURN","","CLITHEROE","LANCASHIRE","20161001",,,"","RW4",,,,,,,"0",,"B",,,,"BB7  4HU","198001","201903","3824","4497","E10000017","323","E07000124","E05012011","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFL04","MCFL04","1","30ULFL","E00128567","Q84","Y51","E01025331","7","E02005270","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","382496","449714","E00128567","E01025331","E02005270","E56000018","E54000048","0101000020E610000003F21EB22C2502C060E90EECBBF84A40"
"BB7 4JX","RXR7L","WOMEN'S HEALTH - CH","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXR7G","PAEDIATRICS - CH","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXR7D","MEDICINE - CH","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RW5QM","CLITHEROE COMMUNITY HOSPITAL","Y62","Q84","CHATBURN ROAD","","","CLITHEROE","LANCASHIRE","20160401",,,"","RW5",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","R0A12","CLITHEROE COMMUNITY CLINIC","Y62","Q83","CLITHEROE COMMUNITY HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20171001",,,"","R0A",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXR7J","GENERAL SURGERY - CH","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXL73","LANCASHIRE BOWEL SCREENING SERVICE - CLITHEROE HOSPITAL","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20081001",,,"","RXL",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXR7H","SPECIAL SURGERY - CH","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXR7F","ORTHOPAEDIC SURGERY - CH","Y62","Q84","CLITHEROE HOSPITAL","CHATBURN ROAD","","CLITHEROE","LANCASHIRE","20041001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 4JX","RXR70","CLITHEROE COMMUNITY HOSPITAL","Y62","Q84","CHATBURN ROAD","","","CLITHEROE","LANCASHIRE","20041001",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  4JX","198001",,"3760","4432","E10000017","323","E07000124","E05012019","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFM01","MCFM01","1","30ULFM","E00128645","Q84","Y51","E01025347","5","E02005271","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376039","443295","E00128645","E01025347","E02005271","E56000018","E54000048","0101000020E610000002FEF38898ED02C0EC2226F850F14A40"
"BB7 9PE","RW41P","CALDERSTONES HOSPITAL","Y62","Q75","MITTON ROAD","WHALLEY","","CLITHEROE","LANCASHIRE","20160401",,,"","RW4",,,,,,,"0",,"B",,,,"BB7  9PE","199405",,"3722","4371","E10000017","323","E07000124","E05012023","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFY01","MCFY01","1","30ULFY","E00128666","Q84","Y51","E01025351","8","E02005276","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","372212","437131","E00174081","E01025351","E02005276","E56000018","E54000048","0101000020E61000002F59EEE0AE6303C060306D5933EA4A40"
"BB7 9PE","RW41Q","THE HEALTH CENTRE","Y62","Q75","MERSEY CARE NHS FOUNDATION TRUST (W","MITTON ROAD","WHALLEY","CLITHEROE","LANCASHIRE","20160401",,,"X","RW4",,,,,,,"0",,"B",,,,"BB7  9PE","199405",,"3722","4371","E10000017","323","E07000124","E05012023","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFY01","MCFY01","1","30ULFY","E00128666","Q84","Y51","E01025351","8","E02005276","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","372212","437131","E00174081","E01025351","E02005276","E56000018","E54000048","0101000020E61000002F59EEE0AE6303C060306D5933EA4A40"
"BB7 9PZ","RXRJ2","STONYHURST COLLEGE","Y62","Q84","STONYHURST","","","CLITHEROE","LANCASHIRE","20141001",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  9PZ","199405",,"3690","4390","E10000017","323","E07000124","E05012012","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFA03","MCFA03","1","30ULFA","E00128491","Q84","Y51","E01025315","8","E02005270","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","369010","439041","E00174080","E01025315","E02005270","E56000018","E54000048","0101000020E6100000C184F059B5C703C0900107E65FEC4A40"
"BB7 9SE","RW5HN","LANCASHIRE HOUSE","Y54","Q84","THE SIDINGS","WHALLEY","","CLITHEROE","LANCASHIRE","20161001","20181231",,"","RW5",,,,,,,"0",,"B",,,,"BB7  9SE","199405",,"3730","4366","E10000017","323","E07000124","E05012022","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFY02","MCFY02","1","30ULFY","E00128658","Q84","Y51","E01025350","6","E02005276","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","373058","436638","E00128658","E01025350","E02005276","E56000018","E54000048","0101000020E6100000A0801F63454903C05C4D569FA3E94A40"
"BB7 9SL","RXRG1","THE SURGERY - WHALLEY","Y62","Q84","42 KING STREET","WHALLEY","","CLITHEROE","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB7  9SL","199405",,"3733","4360","E10000017","323","E07000124","E05012022","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFY05","MCFY05","1","30ULFY","E00128663","Q84","Y51","E01025351","6","E02005276","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","373346","436023","E00128663","E01025351","E02005276","E56000018","E54000048","0101000020E610000016B6F985334003C0F393F7FCEEE84A40"
"BB8 0EB","RW5KQ","SURE START PENDLE","Y62","Q84","COLNE CHILDREN'S CENTRE","WALTON STREET","","COLNE","LANCASHIRE","20161001",,,"","RW5",,,,,,,"0",,"B",,,,"BB8  0EB","198001",,"3888","4400","E10000017","323","E07000122","E05005268","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFT04","MAFT04","1","30UJFT","E00128040","Q84","Y51","E01025227","5","E02005246","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","388895","440067","E00128040","E01025227","E02005246","E56000018","E54000048","0101000020E61000001B060737CD5C01C0063BBC9DA8ED4A40"
"BB8 0EL","RXRH2","COLNE CHILDREN'S CENTRE","Y62","Q84","WALTON STREET","","","COLNE","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB8  0EL","198001",,"3889","4398","E10000017","323","E07000122","E05005268","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFT09","MAFT09","1","30UJFT","E00128042","Q84","Y51","E01025227","5","E02005246","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","388922","439870","E00128042","E01025227","E02005246","E56000018","E54000048","0101000020E6100000F1A7523DF25B01C05E75BC9D6EED4A40"
"BB8 0HW","RXR03","WEST STREET PRIMARY SCHOOL","Y62","Q84","WEST STREET","","","COLNE","LANCASHIRE","20131001",,,"","RXR",,,,,,,"0",,"B",,,,"BB8  0HW","198001",,"3891","4399","E10000017","323","E07000122","E05005268","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFT05","MAFT05","1","30UJFT","E00128040","Q84","Y51","E01025227","5","E02005246","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","389190","439956","E00128040","E01025227","E02005246","E56000018","E54000048","0101000020E6100000120F72C79B5301C05C199E2188ED4A40"
"BB8 0JZ","RXRH3","COLNE HEALTH CENTRE","Y62","Q84","CRADDOCK ROAD","","","COLNE","LANCASHIRE","20090401",,,"","RXR",,,,,,,"0",,"B",,,,"BB8  0JZ","198106",,"3891","4400","E10000017","323","E07000122","E05005268","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFT05","MAFT05","1","30UJFT","E00128040","Q84","Y51","E01025227","5","E02005246","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","389174","440028","E00128040","E01025227","E02005246","E56000018","E54000048","0101000020E6100000136330A71C5401C0774B42539DED4A40"
"BB8 0JZ","RXR9G","PAEDIATRICS","Y62","Q84","COLNE HEALTH CENTRE","CRADDOCK ROAD","","COLNE","LANCASHIRE","20141001",,,"X","RXR",,,,,,,"0",,"B",,,,"BB8  0JZ","198106",,"3891","4400","E10000017","323","E07000122","E05005268","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFT05","MAFT05","1","30UJFT","E00128040","Q84","Y51","E01025227","5","E02005246","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","389174","440028","E00128040","E01025227","E02005246","E56000018","E54000048","0101000020E6100000136330A71C5401C0774B42539DED4A40"
