"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","parent_organisation_code","join_parent_date","left_parent_date","contact_telephone_number","null_1","null_2","null_3","amended_record_indicator","null_4","current_care_organisation","null_5","null_6","null_7","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"FY1 4LN","FPC62","SUPERDRUG PHARMACY","Y51","Q31","118 ADELAIDE STREET","BLACKPOOL","","",,"19970728","20120308","C","1","P31F","20040401","20120308","01253 26317",,,,"0",,"5HP",,,,"FY1  4LN","198001",,"3310","4361","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT01","LTFT01","1","00EYMT","E00064231","Q84","Y51","E01012737","5","E02002642","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331074","436183","E00064231","E01012737","E02002642","E56000018","E54000048","0101000020E610000063C0A9F31F6308C0D7E3027E9EE84A40"
"FY1 4LN","FMK85","PHARMISENSE","Y62","Q84","118 ADELAIDE STREET","BLACKPOOL","LANCASHIRE","",,"20120309",,"A","1","P1K0","20120309",,"01253 626317",,,,"0",,"Q84",,,,"FY1  4LN","198001",,"3310","4361","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT01","LTFT01","1","00EYMT","E00064231","Q84","Y51","E01012737","5","E02002642","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331074","436183","E00064231","E01012737","E02002642","E56000018","E54000048","0101000020E610000063C0A9F31F6308C0D7E3027E9EE84A40"
"FY1 4LS","FN305","LLOYDSPHARMACY","Y54","Q84","21-22 SOUTH KING STREET","","BLACKPOOL","LANCASHIRE",,"19990901","20180129","C","1","P07F","20040401","20180129","01253 626766",,,,"0",,"Q84",,,,"FY1  4LS","198001",,"3310","4362","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT01","LTFT01","1","00EYMT","E00064231","Q84","Y51","E01012737","5","E02002642","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331071","436204","E00064231","E01012737","E02002642","E56000018","E54000048","0101000020E6100000967FDE4E3A6308C09F75B9A9A4E84A40"
"FY1 4ND","FP618","WELL BLACKPOOL - SOUTH KING STREET","Y62","Q84","8 SOUTH KING STREET","BLACKPOOL","","",,"19980401",,"A","1","P0MG","20180320",,"01253 628589",,,,"0",,"Q84",,,,"FY1  4ND","198001",,"3311","4361","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT06","LTFT06","1","00EYMT","E00064221","Q84","Y51","E01012737","5","E02002642","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331135","436137","E00064221","E01012737","E02002642","E56000018","E54000048","0101000020E6100000FAF3BFDD346108C0B97A463691E84A40"
"FY1 4TE","FM768","BOOTS UK LIMITED","Y62","Q84","28-38 BANK HEY STREET","BLACKPOOL","LANCASHIRE","",,"19480101",,"A","1","P08F","20040401",,"01253 622276",,,,"0",,"Q84",,,,"FY1  4TE","198001",,"3306","4360","E99999999","325","E06000009","E05001659","1","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT05","LTFT05","1","00EYMT","E00064218","Q84","Y51","E01012736","5","E02002642","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","330697","436048","E00064218","E01012736","E02002642","E56000018","E54000048","0101000020E6100000A01F36A3C96E08C0B9E7381875E84A40"
"FY1 5HU","FLQ06","WELL BLACKPOOL - GRASMERE ROAD","Y62","Q84","8 GRASMERE ROAD","BLACKPOOL","","",,"19870401",,"A","1","P0MG","20180320",,"01253 624743",,,,"0",,"Q84",,,,"FY1  5HU","198001",,"3312","4353","E99999999","325","E06000009","E05001645","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG13","LTFG13","1","00EYMG","E00063870","Q84","Y51","E01012670","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331255","435302","E00063870","E01012670","E02002643","E56000018","E54000048","0101000020E61000006E3FAC7F175D08C0E01053DA9BE74A40"
"FY1 6JN","FKG13","WHITWORTH CHEMISTS LIMITED","Y62","Q84","91/95 BLOOMFIELD ROAD","BLACKPOOL","","",,"20000520",,"A","1","P19M","20040401",,"01253 400707",,,,"0",,"Q84",,,,"FY1  6JN","198001",,"3314","4346","E99999999","325","E06000009","E05001661","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFW03","LTFW03","1","00EYMW","E00064285","Q84","Y51","E01012743","5","E02002647","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331420","434697","E00064285","E01012743","E02002647","E56000018","E54000048","0101000020E6100000E6BB4541AF5708C08E5D216AEAE64A40"
"FY1 6JW","FD112","LLOYDSPHARMACY","Y62","Q84","BLOOMFIELD MEDICAL CENTRE","118-120 BLOOMFIELD ROAD","BLACKPOOL","LANCASHIRE",,"19990712",,"A","1","P07F","20040401",,"01253 400112",,,,"0",,"Q84",,,,"FY1  6JW","198001",,"3313","4347","E99999999","325","E06000009","E05001661","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFW02","LTFW02","1","00EYMA","E00064285","Q84","Y51","E01012743","5","E02002647","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331366","434741","E00064285","E01012743","E02002647","E56000018","E54000048","0101000020E6100000C37D0337625908C0A0F82E23F7E64A40"
"FY2 0AS","FGF35","WELL BISPHAM - ALL HALLOWS ROAD","Y62","Q84","9-11 ALL HALLOWS ROAD","BISPHAM","BLACKPOOL","LANCASHIRE",,"19480101",,"A","1","P0MG","20170401",,"01253 355699",,,,"0",,"Q84",,,,"FY2  0AS","198001",,"3317","4401","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL02","LTFL02","1","00EYML","E00064052","Q84","Y51","E01012703","5","E02002634","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","331725","440155","E00064052","E01012703","E02002634","E56000018","E54000048","0101000020E610000006833A0AB05008C0B55E18EF32ED4A40"
"FY2 0JG","FAW42","COHENS CHEMIST","Y62","Q84","MOOR PARK HEALTH CENTRE","BRISTOL AVENUE","BLACKPOOL","LANCASHIRE",,"20160901",,"A","1","P438","20190313",,"01253 354988",,,,"0",,"Q84",,,,"FY2  0JG","198001",,"3321","4397","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL10","LTFL10","1","00EYML","E00064059","Q84","Y51","E01012705","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332107","439753","E00064059","E01012705","E02002636","E56000018","E54000048","0101000020E6100000C991324A9D4408C07DC7BF33BEEC4A40"
"FY2 0JG","FER82","COHENS CHEMIST","Y54","Q84","MOOR PARK HEALTH CENTRE","BRISTOL AVENUE","BLACKPOOL","LANCASHIRE",,"20110620","20160831","C","1","P0V1","20110620","20160831","01253 354988",,,,"0",,"Q84",,,,"FY2  0JG","198001",,"3321","4397","E99999999","325","E06000009","E05001652","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFL10","LTFL10","1","00EYML","E00064059","Q84","Y51","E01012705","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332107","439753","E00064059","E01012705","E02002636","E56000018","E54000048","0101000020E6100000C991324A9D4408C07DC7BF33BEEC4A40"
"FY2 0LA","FFE71","WELL BISPHAM - BISPHAM ROAD","Y54","Q84","160 BISPHAM ROAD","BISPHAM","BLACKPOOL","",,"19991001","20160831","C","1","P30F","20040401","20160831","01253 351494",,,,"0",,"Q84",,,,"FY2  0LA","198001",,"3320","4392","E99999999","325","E06000009","E05001649","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFH03","LTFH03","1","00EYMH","E00063984","Q84","Y51","E01012691","5","E02002636","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332012","439206","E00063984","E01012691","E02002636","E56000018","E54000048","0101000020E610000089A1A0AC524708C0BA1C8FB81CEC4A40"
"FY2 0TN","FHD57","B J RHODES PHARMACY","Y62","Q84","275 DEVONSHIRE ROAD","BLACKPOOL","LANCASHIRE","",,"20100801",,"A","1","P3D6","20100801",,"01253 353491",,,,"0",,"Q84",,,,"FY2  0TN","198001",,"3316","4378","E99999999","325","E06000009","E05001662","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFH12","LTFH12","1","00EYMH","E00064305","Q84","Y51","E01012750","5","E02002637","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","331606","437880","E00064305","E01012750","E02002637","E56000018","E54000048","0101000020E6100000D152285C5A5308C0B57D478294EA4A40"
"FY2 0TN","FP571","BJ RHODES PHARMACY","Y51","Q31","275 DEVONSHIRE ROAD","BLACKPOOL","LANCASHIRE","",,"19480101","20100731","C","1","P8CQ","20040401","20100731","01253 353491",,,,"0",,"5HP",,,,"FY2  0TN","198001",,"3316","4378","E99999999","325","E06000009","E05001662","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFH12","LTFH12","1","00EYMH","E00064305","Q84","Y51","E01012750","5","E02002637","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","331606","437880","E00064305","E01012750","E02002637","E56000018","E54000048","0101000020E6100000D152285C5A5308C0B57D478294EA4A40"
"FY2 9HY","FR658","LLOYDS PHARMACY LTD","Y62","Q84","SAINSBURYS STORE","RED BANK ROAD","BISPHAM","BLACKPOOL",,"20011101",,"A","1","P07F","20160909",,"01253 351667",,,,"0",,"Q84",,,,"FY2  9HY","198001",,"3310","4397","E99999999","325","E06000009","E05001644","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFC06","LTFC06","1","00EYMC","E00063852","Q84","Y51","E01012666","5","E02002635","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","331053","439792","E00063852","E01012666","E02002635","E56000018","E54000048","0101000020E610000015E0243C706508C08BC60A21C5EC4A40"
"FY2 9HZ","FWX75","BISPHAM PHARMACY","Y54","Q84","119 RED BANK ROAD","BISPHAM","BLACKPOOL","",,"20010301","20171112","C","1","P47Q","20040401","20171112","01253 353313",,,,"0",,"Q84",,,,"FY2  9HZ","198001",,"3311","4398","E99999999","325","E06000009","E05001644","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFC06","LTFC06","1","00EYMC","E00063852","Q84","Y51","E01012666","5","E02002635","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","331108","439856","E00063852","E01012666","E02002635","E56000018","E54000048","0101000020E610000056DD5E87C16308C07680E236D8EC4A40"
"FY2 9HZ","FWX27","BISPHAM PHARMACY","Y62","Q84","119 RED BANK ROAD","BISPHAM","BLACKPOOL","",,"20171113",,"A","1","P4KE","20171113",,"01253 353313",,,,"0",,"Q84",,,,"FY2  9HZ","198001",,"3311","4398","E99999999","325","E06000009","E05001644","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFC06","LTFC06","1","00EYMC","E00063852","Q84","Y51","E01012666","5","E02002635","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","331108","439856","E00063852","E01012666","E02002635","E56000018","E54000048","0101000020E610000056DD5E87C16308C07680E236D8EC4A40"
"FY2 9RS","FXH69","COHENS CHEMIST","Y62","Q84","91 HOLMFIELD ROAD","NORTH SHORE","BLACKPOOL","LANCASHIRE",,"20060810",,"A","1","P438","20190313",,"01253 352803",,,,"0",,"Q84",,,,"FY2  9RS","198001",,"3308","4385","E99999999","325","E06000009","E05001662","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFX01","LTFX01","1","00EYMX","E00064292","Q84","Y51","E01012749","5","E02002638","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","330840","438504","E00064292","E01012749","E02002638","E56000018","E54000048","0101000020E610000092B5A92B796B08C0EA81A6ED48EB4A40"
"FY2 9RS","FG859","NORTH SHORE PHARMACY","Y42","Q31","91 HOLMFIELD ROAD","BLACKPOOL","LANCASHIRE","",,"19970602","20060809","C","1","P65H","20040401","20060809","01253 352803",,,,"0",,"5HP",,,,"FY2  9RS","198001",,"3308","4385","E99999999","325","E06000009","E05001662","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFX01","LTFX01","1","00EYMX","E00064292","Q84","Y51","E01012749","5","E02002638","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","330840","438504","E00064292","E01012749","E02002638","E56000018","E54000048","0101000020E610000092B5A92B796B08C0EA81A6ED48EB4A40"
"FY3 7BH","FPN44","MJ MOORE PHARMACY","Y62","Q84","47 WESTCLIFFE DRIVE","LAYTON","BLACKPOOL","LANCASHIRE",,"19480101",,"A","1","P065","20040401",,"01253 301522",,,,"0",,"Q84",,,,"FY3  7BH","198001",,"3322","4374","E99999999","325","E06000009","E05001653","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFM05","LTFM05","1","00EYMM","E00064082","Q84","Y51","E01012707","5","E02002639","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332294","437481","E00064082","E01012707","E02002639","E56000018","E54000048","0101000020E61000000720365DC43D08C056AF18F921EA4A40"
"FY3 7EN","FWN28","WHITWORTHS CHEMISTS LTD","Y62","Q84","LAYTON MEDICAL CENTRE","KINGSCOTE DRIVE, LAYTON","BLACKPOOL","",,"20001001",,"A","1","P19M","20040401",,"01253 396030",,,,"0",,"Q84",,,,"FY3  7EN","198001",,"3324","4372","E99999999","325","E06000009","E05001653","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFM06","LTFM06","1","00EYMM","E00064092","Q84","Y51","E01012707","5","E02002639","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","332480","437285","E00064092","E01012707","E02002639","E56000018","E54000048","0101000020E610000046749369E43708C08478270DE9E94A40"
"FY3 7RW","FLX18","GRANGE PHARMACY","Y62","Q84","UNIT 3","2A DINMORE AVENUE","BLACKPOOL","",,"20040308",,"A","1","P689","20040401",,"01253 391099",,,,"0",,"Q84",,,,"FY3  7RW","198001",,"3331","4374","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ11","LTFQ11","1","00EYMQ","E00064145","Q84","Y51","E01012720","5","E02002639","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333184","437435","E00064145","E01012720","E02002639","E56000018","E54000048","0101000020E6100000DB63FEE90E2208C0075F2C3518EA4A40"
"FY3 8NR","FAE75","FYLDE COAST MEDICAL SERVICES LTD","Y51","Q31","URGENT CARE CENTRE","WHINNEY HEYS ROAD","BLACKPOOL","LANCASHIRE",,"20030506","20110626","C","1","P054","20040401","20110626","01253 653205",,,,"0",,"5HP",,,,"FY3  8NR","198803",,"3332","4365","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ15","LTFQ15","1","00EYMQ","E00064146","Q84","Y51","E01012722","5","E02002641","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333221","436515","E00064146","E01012722","E02002641","E56000018","E54000048","0101000020E6100000E33181557F2008C05D4BA47309E94A40"
"FY3 8NX","FRA67","HBS PHARMACY","Y62","Q84","NEWTON DRIVE HEALTH CTR","NEWTON DRIVE","BLACKPOOL","",,"20110808",,"A","1","P2NM","20110808",,"01253 304010",,,,"0",,"Q84",,,,"FY3  8NX","198001",,"3333","4370","E99999999","325","E06000009","E05001656","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFQ11","LTFQ11","1","00EYMQ","E00064147","Q84","Y51","E01012722","5","E02002641","N01","N51","Q13","5HP","Y42","E14000572","Y1701","5HP","333325","437030","E00064147","E01012722","E02002641","E56000018","E54000048","0101000020E610000033CDDFD77D1D08C0AFD2B38AA1E94A40"
"FY3 8QP","FYJ26","NORMOSS PHARMACY","Y62","Q84","112 NORMOSS ROAD","BLACKPOOL","","",,"19910801",,"A","1","P109","20040401",,"01253 392038",,,,"0",,"Q84",,,,"FY3  8QP","198001",,"3338","4373","E10000017","323","E07000128","E05009941","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFP07","MGFP07","1","30UQFP","E00129756","Q84","Y51","E01025568","5","E02005332","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","333854","437323","E00129756","E01025568","E02005332","E56000018","E54000048","0101000020E610000073165A382A0D08C0F756350AFAE94A40"
"FY3 9DG","FDX06","WHITWORTH CHEMISTS LIMITED","Y62","Q84","60 WHITEGATE DRIVE","BLACKPOOL","","",,"20020801",,"A","1","P19M","20040401",,"01253 392044",,,,"0",,"Q84",,,,"FY3  9DG","198001",,"3318","4360","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFT20","LTFT20","1","00EYMT","E00064219","Q84","Y51","E01012733","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331810","436041","E00064219","E01012733","E02002643","E56000018","E54000048","0101000020E61000001DF031692B4C08C05A4BDBDC77E84A40"
"FY3 9ES","FVW44","WHITEGATE PHARMACY","Y62","Q84","WHITEGATE HEALTH CENTRE","150-158 WHITEGATE DRIVE","BLACKPOOL","LANCASHIRE",,"20100104",,"A","1","P2MC","20100104",,"01253 807808",,,,"0",,"Q84",,,,"FY3  9ES","198001",,"3319","4356","E99999999","325","E06000009","E05001659","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFG18","LTFG18","1","00EYMG","E00064229","Q84","Y51","E01012734","5","E02002643","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331980","435668","E00064229","E01012734","E02002643","E56000018","E54000048","0101000020E6100000C662F59DB64608C02CC0BBC10AE84A40"
"FY3 9HF","FJ915","GLENROYD PHARMACY","Y51","Q31","164C WHITEGATE DRIVE","BLACKPOOL","","",,"19991108","20070701","C","1","P664","20040401","20070701","01253 698622",,,,"0",,"5HP",,,,"FY3  9HF","198001",,"3321","4354","E99999999","325","E06000009","E05001660","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFU04","LTFU04","1","00EYMU","E00064246","Q84","Y51","E01012740","5","E02002644","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332100","435437","E00064246","E01012740","E02002644","E56000018","E54000048","0101000020E6100000E7E11885E04208C0E2DEC93FC7E74A40"
"FY3 9HF","FCW43","COHENS CHEMIST","Y62","Q84","164C WHITEGATE DRIVE","BLACKPOOL","LANCASHIRE","",,"20070702",,"A","1","P438","20190313",,"01253 698622",,,,"0",,"Q84",,,,"FY3  9HF","198001",,"3321","4354","E99999999","325","E06000009","E05001660","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFU04","LTFU04","1","00EYMU","E00064246","Q84","Y51","E01012740","5","E02002644","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332100","435437","E00064246","E01012740","E02002644","E56000018","E54000048","0101000020E6100000E7E11885E04208C0E2DEC93FC7E74A40"
"FY3 9JR","FQH44","BOOTS UK LIMITED","Y62","Q84","335-337 WHITEGATE DRIVE","MARTON","BLACKPOOL","LANCASHIRE",,"19990107",,"A","1","P08F","20160901",,"01253 764396",,,,"0",,"Q84",,,,"FY3  9JR","198001",,"3323","4348","E99999999","325","E06000009","E05001660","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFU13","LTFU13","1","00EYMU","E00064256","Q84","Y51","E01012741","5","E02002644","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","332347","434856","E00064256","E01012741","E02002644","E56000018","E54000048","0101000020E610000086CA532AEF3A08C0360B0F381DE74A40"
"FY4 1DP","FLA06","CROSSLEY F (CHEMISTS) LTD","Y62","Q84","273 LYTHAM ROAD","BLACKPOOL","","",,"19480101",,"A","1","P071","20040401",,"01253 342139",,,,"0",,"Q84",,,,"FY4  1DP","198001",,"3308","4340","E99999999","325","E06000009","E05001663","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA23","LTFA23","1","00EYMA","E00064319","Q84","Y51","E01012751","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","330888","434091","E00064319","E01012751","E02002645","E56000018","E54000048","0101000020E61000009B6F8443F26708C0F4EE12A835E64A40"
"FY4 1DS","FRR15","SALRAM LTD","Y62","Q84","343 LYTHAM ROAD","BLACKPOOL","","",,"19991108",,"A","1","P47Q","20040401",,"01253 341546",,,,"0",,"Q84",,,,"FY4  1DS","198001",,"3309","4338","E99999999","325","E06000009","E05001663","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA21","LTFA21","1","00EYMA","E00064320","Q84","Y51","E01012751","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","330914","433858","E00064320","E01012751","E02002645","E56000018","E54000048","0101000020E6100000113220E8076708C03664AB28F1E54A40"
"FY4 1DW","FFJ17","LYTHAM ROAD PHARMACY","Y51","Q31","350 LYTHAM ROAD","BLACKPOOL","","",,"19950901","20110416","C","1","P4A2","20040401","20110416","01253 345014",,,,"0",,"5HP",,,,"FY4  1DW","198001",,"3309","4339","E99999999","325","E06000009","E05001663","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFA23","LTFA23","1","00EYMA","E00064319","Q84","Y51","E01012751","5","E02002645","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","330961","433952","E00064319","E01012751","E02002645","E56000018","E54000048","0101000020E610000021A971F19C6508C0FE7B270B0DE64A40"
"FY4 1RF","FMH34","LLOYDSPHARMACY","Y54","Q84","525-527 LYTHAM ROAD","","BLACKPOOL","",,"19960210","20180131","C","1","P07F","20040401","20180131","01253 341197",,,,"0",,"Q84",,,,"FY4  1RF","198001",,"3311","4326","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR06","LTFR06","1","00EYMR","E00064171","Q84","Y51","E01012728","5","E02002649","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331114","432682","E00064171","E01012728","E02002649","E56000018","E54000048","0101000020E6100000EF1D2445466008C044DBF6BB97E44A40"
"FY4 1TJ","FCH07","HIGHFIELD PHARMACY","Y51","Q31","SOUTH SHORE PRIM CARE CTR","LYTHAM ROAD","BLACKPOOL","",,"19950401","20110616","C","1","P64M","20040401","20110616","01253 403038",,,,"0",,"5HP",,,,"FY4  1TJ","201103",,"3310","4321","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR05","LTFR05","1","00EYMR","E00064182","Q84","Y51","E01012725","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331082","432184","E00064182","E01012725","E02002651","E56000018","E54000048","0101000020E6100000B61D20680A6108C0B78925F304E44A40"
"FY4 1TJ","FHX13","LYTHAM ROAD PHARMACY","Y62","Q84","SOUTH SHORE PRIM CARE CTR","LYTHAM ROAD","BLACKPOOL","",,"20110617",,"A","1","P3KF","20110617",,"01253 403038",,,,"0",,"Q84",,,,"FY4  1TJ","201103",,"3310","4321","E99999999","325","E06000009","E05001657","0","1","E92000001","Q31","E12000002","QCY","Y62","00R","30UCFR05","LTFR05","1","00EYMR","E00064182","Q84","Y51","E01012725","5","E02002651","N01","N51","Q13","5HP","Y42","E14000573","Y1701","5HP","331082","432184","E00064182","E01012725","E02002651","E56000018","E54000048","0101000020E6100000B61D20680A6108C0B78925F304E44A40"
